time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,city
2023-01-05,22.8,12.8,17.5,0.0,29.3,46.1,15.7,5.57,Karachi
2023-01-06,24.3,13.7,18.4,0.0,25.5,40.3,15.32,6.13,Karachi
2023-01-07,26.0,15.1,19.9,0.0,22.1,36.0,15.26,5.91,Karachi
2023-01-08,24.6,14.2,19.2,0.0,17.2,23.8,15.48,4.51,Karachi
2023-01-09,23.9,14.1,19.3,0.0,14.8,27.0,14.79,3.0,Karachi
2023-01-10,23.7,15.8,19.8,0.0,15.3,27.7,14.88,2.99,Karachi
2023-01-11,25.4,18.1,21.5,0.2,30.2,46.1,13.31,3.26,Karachi
2023-01-12,22.0,14.8,18.0,0.0,29.9,44.6,16.21,6.52,Karachi
2023-01-13,22.3,9.8,15.2,0.0,30.6,43.6,16.92,5.89,Karachi
2023-01-14,21.0,9.5,15.3,0.0,18.1,24.8,16.52,4.34,Karachi
2023-01-15,19.4,8.9,14.8,0.0,14.5,25.6,16.46,3.57,Karachi
2023-01-16,21.6,10.9,16.4,0.0,16.3,29.5,16.06,3.63,Karachi
2023-01-17,22.0,12.0,17.0,0.0,16.2,26.3,16.3,4.35,Karachi
2023-01-18,23.6,11.4,17.7,0.0,13.2,25.6,16.07,4.17,Karachi
2023-01-19,24.8,13.0,18.4,0.0,27.3,38.2,15.71,5.22,Karachi
2023-01-20,22.5,13.0,17.6,0.0,26.3,37.1,16.33,4.42,Karachi
2023-01-21,22.0,12.9,17.2,0.0,20.7,29.2,16.48,3.98,Karachi
2023-01-22,21.5,11.4,16.5,0.0,21.6,34.9,16.63,3.97,Karachi
2023-01-23,21.8,12.0,16.5,0.0,18.5,31.3,17.13,4.8,Karachi
2023-01-24,20.2,10.4,15.0,0.0,16.4,27.0,17.02,4.03,Karachi
2023-01-25,19.9,9.3,14.8,0.0,18.0,29.2,17.5,4.02,Karachi
2023-01-26,22.6,11.0,16.4,0.0,24.7,37.4,17.45,5.64,Karachi
2023-01-27,23.3,12.4,17.4,0.0,30.9,47.9,17.11,6.4,Karachi
2023-01-28,24.1,12.9,18.1,0.0,23.0,36.7,16.46,5.46,Karachi
2023-01-29,22.7,11.7,17.4,0.0,21.5,35.6,17.27,4.46,Karachi
2023-01-30,23.1,11.9,18.1,0.0,18.1,29.5,17.76,4.36,Karachi
2023-01-31,25.3,14.8,19.4,0.0,25.8,41.4,17.77,5.96,Karachi
2023-02-01,25.5,14.6,19.5,0.0,26.2,42.5,17.86,5.6,Karachi
2023-02-02,24.3,13.0,18.9,0.0,17.8,30.6,18.05,4.72,Karachi
2023-02-03,25.2,11.4,18.7,0.0,17.5,29.9,18.09,4.13,Karachi
2023-02-04,23.3,14.4,19.3,0.0,16.2,29.2,17.62,3.14,Karachi
2023-02-05,24.9,18.1,21.4,0.0,25.6,41.8,17.55,3.36,Karachi
2023-02-06,30.0,18.7,22.8,0.0,22.6,36.4,18.33,4.16,Karachi
2023-02-07,25.2,14.5,20.3,0.0,14.8,27.7,18.52,3.58,Karachi
2023-02-08,26.5,17.0,20.9,0.0,18.4,32.4,16.95,3.3,Karachi
2023-02-09,25.1,18.6,21.7,0.0,24.2,36.7,18.32,3.34,Karachi
2023-02-10,25.7,20.8,22.6,0.0,27.7,44.6,18.48,3.65,Karachi
2023-02-11,28.2,16.6,22.1,0.0,22.9,37.1,18.41,4.33,Karachi
2023-02-12,29.4,16.7,23.2,0.0,19.5,33.1,19.21,6.2,Karachi
2023-02-13,26.3,17.2,21.9,0.0,20.5,28.4,19.44,6.21,Karachi
2023-02-14,26.9,18.8,21.9,0.0,21.3,35.6,19.3,3.83,Karachi
2023-02-15,25.3,18.3,20.9,0.0,16.5,29.2,17.44,3.09,Karachi
2023-02-16,28.4,18.7,22.2,0.0,21.1,36.4,19.46,3.84,Karachi
2023-02-17,29.6,17.3,22.5,0.0,19.2,32.4,19.63,4.01,Karachi
2023-02-18,26.9,15.7,21.5,0.0,15.0,28.1,20.36,3.92,Karachi
2023-02-19,25.2,17.9,21.6,0.0,18.6,31.7,19.3,3.49,Karachi
2023-02-20,28.8,19.0,23.4,0.0,23.2,38.5,20.22,4.14,Karachi
2023-02-21,26.7,19.0,23.0,0.0,18.5,33.5,19.03,3.58,Karachi
2023-02-22,25.8,20.5,22.8,0.0,26.3,43.2,19.26,3.65,Karachi
2023-02-23,25.7,19.1,22.4,0.0,21.7,36.4,20.03,3.79,Karachi
2023-02-24,26.2,18.1,21.9,0.0,21.5,36.4,19.62,3.67,Karachi
2023-02-25,27.5,19.6,23.2,0.0,23.9,39.6,20.09,4.14,Karachi
2023-02-26,28.9,19.7,23.5,0.0,20.2,35.3,20.26,4.05,Karachi
2023-02-27,29.3,18.0,23.2,0.0,18.5,32.0,19.57,3.94,Karachi
2023-02-28,28.3,19.4,23.0,0.0,21.3,36.0,20.91,4.05,Karachi
2023-03-01,28.2,19.1,23.5,0.0,22.7,39.2,19.4,4.0,Karachi
2023-03-02,32.5,21.8,26.3,0.0,22.6,37.1,20.65,6.29,Karachi
2023-03-03,31.6,20.6,26.1,0.0,18.6,33.1,20.54,5.8,Karachi
2023-03-04,31.6,20.3,26.1,0.0,25.0,41.0,21.22,6.38,Karachi
2023-03-05,31.0,19.8,25.8,0.0,23.2,34.9,21.21,6.17,Karachi
2023-03-06,30.3,20.1,25.4,0.0,22.0,35.6,21.29,5.61,Karachi
2023-03-07,30.2,19.8,24.7,0.0,23.1,37.4,20.23,4.8,Karachi
2023-03-08,29.6,19.8,24.7,0.0,24.0,37.1,20.3,4.48,Karachi
2023-03-09,31.9,20.0,25.9,0.0,22.9,37.4,21.97,5.69,Karachi
2023-03-10,31.2,20.2,25.8,0.0,21.1,35.3,22.29,5.81,Karachi
2023-03-11,30.6,19.6,25.4,0.0,17.9,31.7,18.59,4.86,Karachi
2023-03-12,31.3,21.4,25.7,0.0,19.1,33.8,17.55,4.89,Karachi
2023-03-13,30.3,20.0,25.0,0.0,20.6,35.6,22.6,5.11,Karachi
2023-03-14,28.4,20.2,24.0,0.0,21.6,36.4,17.9,3.86,Karachi
2023-03-15,28.5,22.6,25.1,0.0,19.9,34.6,18.95,4.07,Karachi
2023-03-16,29.3,22.2,25.5,0.0,28.8,46.8,21.96,4.63,Karachi
2023-03-17,28.7,23.2,25.6,0.0,19.4,35.3,21.42,4.4,Karachi
2023-03-18,29.7,20.7,25.4,0.0,21.3,35.6,21.73,5.32,Karachi
2023-03-19,29.1,21.0,24.9,0.0,24.3,39.6,22.2,5.05,Karachi
2023-03-20,27.1,21.7,24.6,0.0,15.3,28.8,20.96,4.26,Karachi
2023-03-21,28.1,21.4,25.1,0.0,20.7,37.1,23.11,5.16,Karachi
2023-03-22,25.6,21.2,23.9,0.4,24.7,39.2,19.64,4.02,Karachi
2023-03-23,25.6,21.0,23.5,3.8,26.1,43.9,18.14,3.58,Karachi
2023-03-24,26.9,22.2,24.4,0.0,31.7,48.2,22.83,6.12,Karachi
2023-03-25,27.5,22.2,24.5,0.0,19.9,33.5,23.77,5.5,Karachi
2023-03-26,28.4,20.4,24.1,0.0,26.6,40.3,22.77,4.94,Karachi
2023-03-27,29.5,20.4,24.6,0.0,22.3,36.7,23.88,5.51,Karachi
2023-03-28,27.8,21.3,24.6,0.0,24.9,40.7,23.75,4.88,Karachi
2023-03-29,27.5,23.5,25.3,0.0,25.8,43.2,23.12,4.78,Karachi
2023-03-30,27.4,23.3,25.3,0.8,25.1,40.3,21.49,5.04,Karachi
2023-03-31,28.8,23.8,25.8,0.0,30.0,48.6,22.52,5.01,Karachi
2023-04-01,28.9,23.3,25.7,0.0,27.7,44.6,23.68,5.3,Karachi
2023-04-02,28.3,23.0,25.4,0.0,29.6,47.2,23.57,5.05,Karachi
2023-04-03,28.9,24.1,26.2,0.3,26.5,43.9,22.32,4.94,Karachi
2023-04-04,27.7,22.6,24.9,0.0,22.3,38.5,25.32,5.26,Karachi
2023-04-05,29.7,21.6,25.1,0.0,23.0,39.6,25.43,5.94,Karachi
2023-04-06,29.2,22.1,25.0,0.0,26.4,38.9,25.19,5.34,Karachi
2023-04-07,29.8,21.4,25.2,0.0,24.0,38.2,25.11,5.25,Karachi
2023-04-08,30.8,21.9,25.8,0.0,28.3,45.7,25.02,5.52,Karachi
2023-04-09,29.7,22.3,25.6,0.0,29.5,46.4,24.53,5.12,Karachi
2023-04-10,28.3,22.2,25.2,0.0,20.0,36.4,22.46,4.46,Karachi
2023-04-11,29.1,21.5,25.2,0.0,21.8,36.7,24.42,4.94,Karachi
2023-04-12,32.0,23.4,27.0,0.0,27.7,43.9,24.34,5.53,Karachi
2023-04-13,33.2,24.6,27.9,0.0,27.1,43.2,25.22,6.33,Karachi
2023-04-14,30.6,24.5,27.0,0.0,25.1,42.5,25.15,5.12,Karachi
2023-04-15,30.3,23.9,27.2,0.0,25.0,41.8,25.17,5.12,Karachi
2023-04-16,30.5,24.6,27.4,0.0,27.7,45.4,25.0,5.22,Karachi
2023-04-17,30.3,24.4,27.3,0.0,23.7,40.0,25.18,5.4,Karachi
2023-04-18,34.4,24.4,28.6,0.0,36.7,52.6,22.0,6.53,Karachi
2023-04-19,32.0,24.8,27.9,0.0,27.9,43.2,17.3,5.61,Karachi
2023-04-20,33.8,24.8,27.9,0.0,26.5,43.6,25.81,6.53,Karachi
2023-04-21,31.4,24.8,27.6,0.0,29.8,47.9,25.37,5.69,Karachi
2023-04-22,31.3,25.0,27.6,0.0,28.5,46.8,25.89,5.8,Karachi
2023-04-23,33.0,24.9,28.2,0.0,28.2,46.1,25.24,5.97,Karachi
2023-04-24,32.5,24.4,27.7,0.0,22.6,37.4,21.39,4.99,Karachi
2023-04-25,33.6,25.1,28.1,0.0,36.0,53.3,19.48,5.67,Karachi
2023-04-26,31.0,26.2,28.2,0.0,28.9,47.5,20.92,6.7,Karachi
2023-04-27,30.0,25.3,27.2,0.3,23.7,41.0,23.9,5.65,Karachi
2023-04-28,28.7,23.5,25.9,3.4,19.5,39.2,21.44,4.59,Karachi
2023-04-29,28.4,22.7,25.2,0.8,19.0,37.8,23.94,4.89,Karachi
2023-04-30,29.0,22.7,26.0,0.2,19.0,33.1,23.36,5.33,Karachi
2023-05-01,30.7,24.3,27.3,0.9,22.8,38.9,23.09,5.42,Karachi
2023-05-02,31.0,24.9,27.9,0.1,27.2,43.6,24.6,5.7,Karachi
2023-05-03,30.5,25.3,27.8,0.0,22.3,40.0,25.1,5.38,Karachi
2023-05-04,31.0,24.5,27.6,0.0,25.7,42.5,25.38,5.36,Karachi
2023-05-05,31.7,25.0,27.7,0.0,25.4,42.8,25.5,5.44,Karachi
2023-05-06,33.6,25.3,28.5,0.0,26.8,43.6,25.9,6.03,Karachi
2023-05-07,32.2,25.9,28.4,0.0,28.3,46.1,26.07,5.67,Karachi
2023-05-08,33.0,25.9,28.8,0.0,29.1,47.2,26.54,5.93,Karachi
2023-05-09,32.0,24.6,28.4,0.0,26.6,43.9,26.37,5.71,Karachi
2023-05-10,34.6,25.4,29.4,0.0,26.0,43.2,26.62,6.7,Karachi
2023-05-11,35.5,26.5,30.2,0.0,31.1,49.7,26.69,7.33,Karachi
2023-05-12,34.5,27.1,30.3,0.0,34.5,54.0,26.39,7.35,Karachi
2023-05-13,34.3,27.1,30.1,0.0,37.1,57.2,26.4,7.04,Karachi
2023-05-14,32.6,27.3,29.6,0.0,29.6,47.9,25.55,5.77,Karachi
2023-05-15,32.3,27.5,29.6,0.1,32.8,51.5,25.53,5.74,Karachi
2023-05-16,32.1,28.1,29.6,0.0,35.1,54.0,22.45,5.32,Karachi
2023-05-17,31.8,27.9,29.4,0.6,32.9,50.4,21.83,5.54,Karachi
2023-05-18,32.0,27.9,29.6,0.0,29.0,45.7,24.34,5.64,Karachi
2023-05-19,32.4,27.6,29.3,0.0,26.5,43.9,25.24,5.57,Karachi
2023-05-20,31.8,26.9,29.1,0.0,30.9,48.6,25.6,5.97,Karachi
2023-05-21,32.2,27.8,29.7,0.0,32.4,50.8,25.13,6.15,Karachi
2023-05-22,32.2,28.2,29.8,0.0,34.3,54.4,24.9,5.75,Karachi
2023-05-23,32.2,28.0,29.7,0.4,33.6,53.3,23.32,5.17,Karachi
2023-05-24,32.4,28.1,29.9,0.0,35.5,55.8,24.65,5.48,Karachi
2023-05-25,32.9,28.7,30.3,0.0,44.6,66.6,25.67,5.92,Karachi
2023-05-26,33.0,28.3,30.2,0.0,45.1,68.4,25.57,5.86,Karachi
2023-05-27,33.0,28.5,30.2,0.0,38.6,59.4,25.43,5.97,Karachi
2023-05-28,32.6,27.9,30.1,0.0,30.9,49.3,25.01,5.76,Karachi
2023-05-29,32.2,27.9,29.9,0.0,31.7,49.0,21.52,4.88,Karachi
2023-05-30,32.4,28.1,29.9,0.2,28.0,44.6,20.18,5.29,Karachi
2023-05-31,31.5,27.7,29.6,1.1,34.1,51.8,21.18,5.6,Karachi
2023-06-01,32.0,28.3,29.9,1.4,33.7,51.8,20.34,5.56,Karachi
2023-06-02,32.4,28.5,30.0,0.1,29.7,46.8,22.81,5.29,Karachi
2023-06-03,32.9,28.0,29.9,0.0,32.7,51.5,25.47,5.7,Karachi
